date_of_sale,address,county,price,vat_exclusive,property_description,property_size,place_id,geocoding_url,latitude,longitude,formatted_address,eircode,accuracy,electoral_district,region,electoral_district_id,bus_distance
20/05/2016,"15 The Belfry, Cock Hill, Cavan",Cavan,70000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ9Za-MNMNXkgRjBhV8pWj89E,"https://maps.googleapis.com/maps/api/geocode/json?address=15+The+Belfry,+Cock+Hill,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.9897649,-7.3551550999999975,"Cock Hill, Cavan, Ireland",,GEOMETRIC_CENTER,Cavan Urban,Border,32001,0.24994974610019816
20/05/2016,"21 Main St, Belturbet, Cavan",Cavan,40000.0,No,Second-Hand Dwelling house /Apartment,,ChIJCRNCeHETXkgR4HYxl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=21+Main+St,+Belturbet,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",54.10190559999999,-7.449667899999999,"Kilconny, Belturbet, Co. Cavan, Ireland",,APPROXIMATE,Belturbet Urban,Border,32042,0.005848956715348603
20/05/2016,"Lahernahone, Ballyconnell, Cavan",Cavan,50000.0,No,Second-Hand Dwelling house /Apartment,,ChIJTV1_VQZsXkgRb8ZJbt-Zxp8,"https://maps.googleapis.com/maps/api/geocode/json?address=Lahernahone,+Ballyconnell,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",54.10386,-7.60278,"Lecharrownahone, Lahernahone, Co. Cavan, Ireland",,APPROXIMATE,Ballyconnell,Border,32015,1.8374082877131293
23/05/2016,"2 Rivercresent, Dublin St, Ballyjamesduff",Cavan,110000.0,No,Second-Hand Dwelling house /Apartment,,EihEdWJsaW4gU3QsIENvcm5haGlsdCwgQ28uIENhdmFuLCBJcmVsYW5kIi4qLAoUChIJ8XDvQKniXUgRNehEbBbbV2wSFAoSCf_epYqs4l1IEXDXMZepxwAK,"https://maps.googleapis.com/maps/api/geocode/json?address=2+Rivercresent,+Dublin+St,+Ballyjamesduff,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.8643787,-7.2061145,"Dublin St, Cornahilt, Co. Cavan, Ireland",,GEOMETRIC_CENTER,Ballyjamesduff,Border,32029,0.05183314944053127
23/05/2016,"21 Railway View, Belturbet, Cavan",Cavan,60000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ9z1xQHQTXkgR6-mStQSsjdk,"https://maps.googleapis.com/maps/api/geocode/json?address=21+Railway+View,+Belturbet,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",54.099104,-7.441163,"21 Railway View, Corporation Lands, Belturbet, Co. Cavan, H14 CK79, Ireland",H14 CK79,ROOFTOP,Belturbet Urban,Border,32042,0.27984882893512064
23/05/2016,"Apartment No. 2 Canal Bank Walk, Castleforde, Ballyconnell",Cavan,65000.0,No,Second-Hand Dwelling house /Apartment,,EkEyLCBDYW5hbCBCYW5rIFdhbGssIENhc3RsZWZvcmRlLCBCYWxseWNvbm5lbGwsIENvLiBDYXZhbiwgSXJlbGFuZCIdGhsKFgoUChIJXfYb1o1rXkgRrpyV368TOtgSATI,"https://maps.googleapis.com/maps/api/geocode/json?address=Apartment+No.+2+Canal+Bank+Walk,+Castleforde,+Ballyconnell,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",54.1167948,-7.580651500000001,"2, Canal Bank Walk, Castleforde, Doon, Ballyconnell, Co. Cavan, Ireland",,ROOFTOP,Ballyconnell,Border,32015,0.20480130603030172
23/05/2016,"Corkish, Bailieborough, Cavan",Cavan,295000.0,No,Second-Hand Dwelling house /Apartment,,ChIJj3kFU_OqYEgRAjbHGajHACY,"https://maps.googleapis.com/maps/api/geocode/json?address=Corkish,+Bailieborough,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.9185576,-6.943575699999999,"Corkish, Co. Cavan, Ireland",,APPROXIMATE,Bailieborough,Border,32002,1.709320747834017
24/05/2016,"3 Bothar Building, Ballyconnell, Cavan",Cavan,50000.0,No,Second-Hand Dwelling house /Apartment,,ChIJbaB95Y5rXkgR4OQxl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=3+Bothar+Building,+Ballyconnell,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",54.11621750000001,-7.5839542999999985,"Doon, Ballyconnell, Co. Cavan, Ireland",,APPROXIMATE,Ballyconnell,Border,32015,0.15395147043529345
24/05/2016,"8 The Belfry, Cock Hill, Church View",Cavan,65000.0,No,Second-Hand Dwelling house /Apartment,,EjBDb2NrIEhpbGwgJiBDaHVyY2ggU3QsIEFiYmV5bGFuZCwgQ2F2YW4sIElyZWxhbmQiZiJkChQKEgnDuuxV0g1eSBE57zhe0qaquRIUChIJw7rsVdINXkgROe84XtKmqrkaFAoSCfWWvjDTDV5IEYwYVfKVo_PRGhQKEgn_BOyr0w1eSBGO_rnSI-exbiIKDeu8LiAVjASd-w,"https://maps.googleapis.com/maps/api/geocode/json?address=8+The+Belfry,+Cock+Hill,+Church+View,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.9933931,-7.359576400000001,"Cock Hill & Church St, Abbeyland, Cavan, Ireland",,GEOMETRIC_CENTER,Cavan Urban,Border,32001,0.12768005375667735
24/05/2016,"Virginia Rd, Ballyjamesduff",Cavan,123000.0,No,Second-Hand Dwelling house /Apartment,,ChIJkYvsAKviXUgRqv8BDe08yUo,"https://maps.googleapis.com/maps/api/geocode/json?address=Virginia+Rd,+Ballyjamesduff,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.86604149999999,-7.2008939,"Virginia Rd, Kilmore, Co. Cavan, Ireland",,GEOMETRIC_CENTER,Ballyjamesduff,Border,32029,0.37320902071435497
25/05/2016,"Drumsallaght, Virginia",Cavan,145000.0,No,Second-Hand Dwelling house /Apartment,,ChIJb_vThNP9XUgRsH4xl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=Drumsallaght,+Virginia,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.8344096,-7.0813222000000025,"Rahardrum, Virginia, Co. Cavan, Ireland",,APPROXIMATE,Virginia,Border,32034,0.0466781828233057
25/05/2016,"Leiter, Bailieborough, Cavan",Cavan,48000.0,No,Second-Hand Dwelling house /Apartment,,ChIJY5oR_MsBXkgRgFH7nSF1jZQ,"https://maps.googleapis.com/maps/api/geocode/json?address=Leiter,+Bailieborough,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.92956289999999,-7.004102799999999,"Leiter Ln, Leiter, Co. Cavan, Ireland",,GEOMETRIC_CENTER,Bailieborough,Border,32002,2.7119658338217594
25/05/2016,"Ture, Ballyconnell",Cavan,15000.0,No,Second-Hand Dwelling house /Apartment,,ChIJbaB95Y5rXkgR4OQxl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=Ture,+Ballyconnell,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",54.11621750000001,-7.5839542999999985,"Doon, Ballyconnell, Co. Cavan, Ireland",,APPROXIMATE,Ballyconnell,Border,32015,0.15395147043529345
26/05/2016,"13 Fana Rua, Kingscourt, Cavan",Cavan,90000.0,No,Second-Hand Dwelling house /Apartment,,ChIJVUxDYdqsYEgRV1RhxLEKQNw,"https://maps.googleapis.com/maps/api/geocode/json?address=13+Fana+Rua,+Kingscourt,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.9037404,-6.8118664,"13 Kells Rd, Fána Rua, Dunaree, Kingscourt, Co. Cavan, A82 X7D2, Ireland",A82 X7D2,ROOFTOP,Kingscourt,Border,32008,0.4788162072510678
27/05/2016,"3 The Willows, Chapel Rd, Bailieborough",Cavan,180000.0,No,Second-Hand Dwelling house /Apartment,,ChIJj6KfJZ2qYEgR7HMGcdJ-50g,"https://maps.googleapis.com/maps/api/geocode/json?address=3+The+Willows,+Chapel+Rd,+Bailieborough,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.9142291,-6.974760099999999,"Chapel Rd, Tanderagee, Co. Cavan, Ireland",,GEOMETRIC_CENTER,Bailieborough,Border,32002,0.3964459685443825
27/05/2016,"64 Blackwood Ave, The Gallops, Latt",Cavan,105000.0,No,Second-Hand Dwelling house /Apartment,,ChIJud5mS-cNXkgRYIaLW3AX1Ew,"https://maps.googleapis.com/maps/api/geocode/json?address=64+Blackwood+Ave,+The+Gallops,+Latt,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",54.01336679999999,-7.3611542,"64 Blackwood Ave, The Gallops, Co. Cavan, H12 FN73, Ireland",H12 FN73,ROOFTOP,Cavan Rural,Border,32048,0.08679255667640272
27/05/2016,"8 Holborn Hill, Belturbet",Cavan,25000.0,No,Second-Hand Dwelling house /Apartment,,ChIJiwwzuXYTXkgRbW3evU_nAns,"https://maps.googleapis.com/maps/api/geocode/json?address=8+Holborn+Hill,+Belturbet,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",54.1015245,-7.442462400000001,"Hill View, 8 Holborn Hill, Corporation Lands, Belturbet, Co. Cavan, H14 W183, Ireland",H14 W183,ROOFTOP,Belturbet Urban,Border,32042,0.16407456523477806
27/05/2016,"Blodeawedd, Aghaknock Cornafean, Cavan",Cavan,65000.0,No,Second-Hand Dwelling house /Apartment,,ChIJdW7nTYBzXkgRPrnabuT3TVY,"https://maps.googleapis.com/maps/api/geocode/json?address=Blodeawedd,+Aghaknock+Cornafean,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.9404243,-7.509508999999999,"Aghaknock, Coronea, Co. Cavan, Ireland",,APPROXIMATE,Drumcarban,Border,32059,0.9208929849777436
27/05/2016,"Carrickacroman, Tunnyduff, Bailieborough",Cavan,35000.0,No,Second-Hand Dwelling house /Apartment,,ChIJR0yhNx4EXkgRuELu6zpi1WQ,"https://maps.googleapis.com/maps/api/geocode/json?address=Carrickacroman,+Tunnyduff,+Bailieborough,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.96174999999999,-7.127505800000002,"Carrickacroman, Co. Cavan, Ireland",,APPROXIMATE,Larah South,Border,32071,2.9809975380096083
30/05/2016,"14 Cavan Rd, Cootehill, Cavan",Cavan,50000.0,No,Second-Hand Dwelling house /Apartment,,ChIJiV9s_N0cXkgRrKK8FB2XQUE,"https://maps.googleapis.com/maps/api/geocode/json?address=14+Cavan+Rd,+Cootehill,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",54.07232519999999,-7.0846937999999975,"14 Cavan Rd, Drumaveil North, Cootehill, Co. Cavan, H16 AH77, Ireland",H16 AH77,ROOFTOP,Cootehill Urban,Border,32051,0.10826048370426797
30/05/2016,"30 Glen Alainn, Mullagh, Cavan",Cavan,139900.0,No,Second-Hand Dwelling house /Apartment,,ChIJSaA_TPdVZ0gRnrfISgIjuV8,"https://maps.googleapis.com/maps/api/geocode/json?address=30+Glen+Alainn,+Mullagh,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.8087154,-6.943722099999999,"30 Glen Alaínn, Rantavan, Mullagh, Co. Cavan, A82 K8P7, Ireland",A82 K8P7,ROOFTOP,Mullagh,Border,32010,0.40361255457376505
30/05/2016,"St Lawrence, Shercock Rd, Bailieborough",Cavan,235000.0,No,Second-Hand Dwelling house /Apartment,,ChIJjzQZPpuqYEgRAPQxl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=St+Lawrence,+Shercock+Rd,+Bailieborough,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.9156096,-6.9692941999999976,"Tanderagee, Bailieborough, Co. Cavan, Ireland",,APPROXIMATE,Bailieborough,Border,32002,0.05677986808740256
31/05/2016,"17 Pairc An Duin, Swellan, Cavan",Cavan,90000.0,No,Second-Hand Dwelling house /Apartment,,ChIJcy-SxUoMXkgRGPKY8Wc03BA,"https://maps.googleapis.com/maps/api/geocode/json?address=17+Pairc+An+Duin,+Swellan,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.9886156,-7.378680900000001,"17 Páirc An Duin, Swellan Lower, Cavan, H12 F765, Ireland",H12 F765,ROOFTOP,Cavan Rural,Border,32048,1.0065272310904585
01/06/2016,"13 Percy French Place, Ballyjamesduff, Cavan",Cavan,70000.0,No,Second-Hand Dwelling house /Apartment,,EiYxMyBQZXJjeSBGcmVuY2ggUGwsIENvLiBDYXZhbiwgSXJlbGFuZCIaEhgKFAoSCYUnMSWu4l1IEf7WNR7ZKDzzEA0,"https://maps.googleapis.com/maps/api/geocode/json?address=13+Percy+French+Place,+Ballyjamesduff,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.8584376,-7.205343099999999,"13 Percy French Pl, Moodoge, Co. Cavan, Ireland",,RANGE_INTERPOLATED,Ballyjamesduff,Border,32029,0.6275999204055189
01/06/2016,"58 Creighan Manor, Cavan",Cavan,87225.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,ChIJt2aB4SQMXkgRKk4HIC8GnTI,"https://maps.googleapis.com/maps/api/geocode/json?address=58+Creighan+Manor,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.976902300000006,-7.3561790999999985,"58 Creighan Manor, Ballinagh Rd, Burgessacre, Cavan, H12 Y2T7, Ireland",H12 Y2T7,ROOFTOP,Cavan Rural,Border,32048,0.659056375598961
01/06/2016,"6 River Apts, Main Street, Virginia",Cavan,200000.0,No,Second-Hand Dwelling house /Apartment,,ChIJb_vThNP9XUgRsH4xl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=6+River+Apts,+Main+Street,+Virginia,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.8344096,-7.0813222000000025,"Rahardrum, Virginia, Co. Cavan, Ireland",,APPROXIMATE,Virginia,Border,32034,0.0466781828233057
02/06/2016,"8 Ard Aoibhinn, Ballaghanea, Mullagh Rd",Cavan,265000.0,No,Second-Hand Dwelling house /Apartment,,ChIJG25P4MgNXkgRjTL6dZUYyWA,"https://maps.googleapis.com/maps/api/geocode/json?address=8+Ard+Aoibhinn,+Ballaghanea,+Mullagh+Rd,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.9979914,-7.3734924999999985,"Ard Aoibhinn, Farnham Rd, Swellan Upper, Cavan, Ireland",,ROOFTOP,Cavan Rural,Border,32048,0.09554775689033593
02/06/2016,"Lateever, Poles, Cavan",Cavan,25000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ8esaRRkPXkgR9_ulrCe4IkU,"https://maps.googleapis.com/maps/api/geocode/json?address=Lateever,+Poles,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.9781714,-7.275888900000001,"Lateever, Corriga, Co. Cavan, Ireland",,APPROXIMATE,Cuttragh,Border,32056,2.026035541084869
07/06/2016,"20 Clementstown Park, Cootehill, Cavan",Cavan,95000.0,No,Second-Hand Dwelling house /Apartment,,ChIJse3apOUcXkgR4ixiUY5Bmlg,"https://maps.googleapis.com/maps/api/geocode/json?address=20+Clementstown+Park,+Cootehill,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",54.07997599999999,-7.0910497,"20 Clementstown, Munnilly, Cootehill, Co. Cavan, H16 TX65, Ireland",H16 TX65,ROOFTOP,Cootehill Rural,Border,32050,0.7076463422542961
07/06/2016,"4 Cluain Aoibhinn, Swellan, Cavan",Cavan,101000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ9TapXjUMXkgRiulHuAhhgfM,"https://maps.googleapis.com/maps/api/geocode/json?address=4+Cluain+Aoibhinn,+Swellan,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.98847560000001,-7.3757842999999985,"4 Cluain Aoibhinn, Swellan Lower, Cavan, H12 AX23, Ireland",H12 AX23,ROOFTOP,Cavan Rural,Border,32048,0.8258136897987854
07/06/2016,"4 Derrylurgan Court, Rassan Rd, Ballyjamesduff",Cavan,66000.0,No,Second-Hand Dwelling house /Apartment,,ChIJBbVvDKjiXUgRFYKLXAybo-U,"https://maps.googleapis.com/maps/api/geocode/json?address=4+Derrylurgan+Court,+Rassan+Rd,+Ballyjamesduff,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.86719229999999,-7.2117942999999975,"Derrylurgan Court, Rassan Rd, Ramonan, Ballyjamesduff, Co. Cavan, Ireland",,ROOFTOP,Ballyjamesduff,Border,32029,0.5383777839051503
07/06/2016,"5 Derrylurgan Court, Rassan Rd, Ballyjamesduff",Cavan,66000.0,No,Second-Hand Dwelling house /Apartment,,ChIJdV0dCqviXUgRNabfBSUXqhs,"https://maps.googleapis.com/maps/api/geocode/json?address=5+Derrylurgan+Court,+Rassan+Rd,+Ballyjamesduff,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.867056700000006,-7.2010830000000015,"Virginia Rd, Kilmore, Ballyjamesduff, Co. Cavan, Ireland",,GEOMETRIC_CENTER,Ballyjamesduff,Border,32029,0.4404245949610489
07/06/2016,"6 Percy French Park, Ballyjamesduff",Cavan,52000.0,No,Second-Hand Dwelling house /Apartment,,ChIJzx0QO6_iXUgR4epGIVgD3a0,"https://maps.googleapis.com/maps/api/geocode/json?address=6+Percy+French+Park,+Ballyjamesduff,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.86217660000001,-7.208425,"6 Percy French Park, Cornahilt, Ballyjamesduff, Co. Cavan, A82 KN61, Ireland",A82 KN61,ROOFTOP,Ballyjamesduff,Border,32029,0.2852396551414848
07/06/2016,"Corlatt, Mullagh, Cavan",Cavan,255000.0,No,Second-Hand Dwelling house /Apartment,,ChIJY0VQPID_XUgRCbzzODLuie4,"https://maps.googleapis.com/maps/api/geocode/json?address=Corlatt,+Mullagh,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.84154789999999,-6.9607993000000015,"Corlat, Oak Park, Co. Cavan, Ireland",,APPROXIMATE,Mullagh,Border,32010,0.41619904496174537
07/06/2016,"Rahardrum, Virginia, Cavan",Cavan,160000.0,No,Second-Hand Dwelling house /Apartment,,ChIJb_vThNP9XUgRsH4xl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=Rahardrum,+Virginia,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.8344096,-7.0813222000000025,"Rahardrum, Virginia, Co. Cavan, Ireland",,APPROXIMATE,Virginia,Border,32034,0.0466781828233057
08/06/2016,"4 Tairbairt Hall, Belturbet",Cavan,65000.0,No,Second-Hand Dwelling house /Apartment,,ChIJCRNCeHETXkgR4HYxl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=4+Tairbairt+Hall,+Belturbet,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",54.10190559999999,-7.449667899999999,"Kilconny, Belturbet, Co. Cavan, Ireland",,APPROXIMATE,Belturbet Urban,Border,32042,0.005848956715348603
08/06/2016,"Glebe Lodge, Coronea, Arvagh",Cavan,100000.0,No,Second-Hand Dwelling house /Apartment,,ChIJAyMONolzXkgR4DTpN6nHABg,"https://maps.googleapis.com/maps/api/geocode/json?address=Glebe+Lodge,+Coronea,+Arvagh,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.938580400000006,-7.523137900000001,"Coronea, Kildallan, Co. Cavan, Ireland",,APPROXIMATE,Arvagh,Border,32036,0.005430281767855532
09/06/2016,"11 Cul Na Greine, Ballyjamesduff, Cavan",Cavan,90000.0,No,Second-Hand Dwelling house /Apartment,,ChIJhUUj3rHiXUgRFQnbFuOnKHk,"https://maps.googleapis.com/maps/api/geocode/json?address=11+Cul+Na+Greine,+Ballyjamesduff,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.8576217,-7.2043743000000005,"Cul Na Greine, Oldcastle Rd, Moodoge, Ballyjamesduff, Co. Cavan, Ireland",,ROOFTOP,Ballyjamesduff,Border,32029,0.7221056421346149
09/06/2016,"86 Yew Park, Virginia, Cavan",Cavan,222500.0,No,Second-Hand Dwelling house /Apartment,,ChIJf--YIn7-XUgR2nye4hsg2Vo,"https://maps.googleapis.com/maps/api/geocode/json?address=86+Yew+Park,+Virginia,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.8338561,-7.067536200000001,"86 Yew Park, Rahardrum, Virginia, Co. Cavan, A82 Y2D6, Ireland",A82 Y2D6,ROOFTOP,Virginia,Border,32034,0.27765659835510625
09/06/2016,"Drumbarlom, Belturbet, Cavan",Cavan,30000.0,No,Second-Hand Dwelling house /Apartment,,ChIJO6XVD2gTXkgR4kFSu6fHACY,"https://maps.googleapis.com/maps/api/geocode/json?address=Drumbarlom,+Belturbet,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",54.1083532,-7.4689995000000025,"Drumbarlom, Co. Cavan, Ireland",,APPROXIMATE,Kilconny,Border,32064,1.265248106343708
09/06/2016,"No. 1 Barrack Hill, Belturbet",Cavan,50000.0,No,Second-Hand Dwelling house /Apartment,,EiIxIEJhcnJpY2sgSGlsbCwgQ28uIENhdmFuLCBJcmVsYW5kIhoSGAoUChIJRX-dsncTXkgR0sFCVaw6k5UQAQ,"https://maps.googleapis.com/maps/api/geocode/json?address=No.+1+Barrack+Hill,+Belturbet,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",54.1035421,-7.439295800000001,"1 Barrick Hill, Corporation Lands, Co. Cavan, Ireland",,RANGE_INTERPOLATED,Belturbet Urban,Border,32042,0.4660119491088913
10/06/2016,"7 The Courtyard, Forest Park, Belturbet",Cavan,25000.0,No,Second-Hand Dwelling house /Apartment,,ChIJy_qM7hUTXkgRPwETt4gs7V8,"https://maps.googleapis.com/maps/api/geocode/json?address=7+The+Courtyard,+Forest+Park,+Belturbet,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",54.08920519999999,-7.461307499999997,"The Courtyard, Cornadarragh Forest Lodges, Co. Cavan, Ireland",,APPROXIMATE,Kilconny,Border,32064,0.9346973364851356
10/06/2016,"Dun Mhuire, Granard Street, Ballyjamesduff",Cavan,162500.0,No,Second-Hand Dwelling house /Apartment,,ChIJ0dp1yajiXUgRl9owfR5-tcA,"https://maps.googleapis.com/maps/api/geocode/json?address=Dun+Mhuire,+Granard+Street,+Ballyjamesduff,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.8634338,-7.2092606,"Dun Mhuíre, Granard St, Cornahilt, Ballyjamesduff, Co. Cavan, Ireland",,ROOFTOP,Ballyjamesduff,Border,32029,0.2563208966730846
13/06/2016,"15 Rockfield Heights, Kingscourt, Cavan",Cavan,155000.0,No,Second-Hand Dwelling house /Apartment,,ChIJYZIestusYEgRLjBG1QZR1eQ,"https://maps.googleapis.com/maps/api/geocode/json?address=15+Rockfield+Heights,+Kingscourt,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.90573929999999,-6.8116821,"15 Rockfield Heights, Dunaree, Kingscourt, Co. Cavan, A82 H4C4, Ireland",A82 H4C4,ROOFTOP,Kingscourt,Border,32008,0.4435067672005729
13/06/2016,"Crosserlough, Cavan",Cavan,140000.0,No,Second-Hand Dwelling house /Apartment,,ChIJAYQyLu8JXkgRcBTfN6nHABg,"https://maps.googleapis.com/maps/api/geocode/json?address=Crosserlough,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.86471120000001,-7.288414799999999,"Crosserlough, Co. Cavan, Ireland",,APPROXIMATE,Kilnaleck,Border,32068,2.1574274539756337
13/06/2016,"Maguera, Virginia, Cavan",Cavan,230000.0,No,Second-Hand Dwelling house /Apartment,,ChIJlYjSl9T9XUgREplgEXs2EeI,"https://maps.googleapis.com/maps/api/geocode/json?address=Maguera,+Virginia,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.8005433,-7.0400054,"Carrigabruise, Virginia, Co. Cavan, Ireland",,GEOMETRIC_CENTER,Virginia,Border,32034,0.3191773898121884
13/06/2016,"Mullaghard, Shercock",Cavan,170000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJU9XYlfuoYEgR4rpTu6fHACY,"https://maps.googleapis.com/maps/api/geocode/json?address=Mullaghard,+Shercock,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",54.0241323,-6.946378699999999,"Mullaghard, Co. Cavan, Ireland",,APPROXIMATE,Knappagh,Border,32069,0.9429675553111944
14/06/2016,"3 Riverside, Virginia, Cavan",Cavan,141000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ4WDEYdP9XUgRZPZTAkJ_xhI,"https://maps.googleapis.com/maps/api/geocode/json?address=3+Riverside,+Virginia,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.8348337,-7.0823719,"5 Main St, Rahardrum, Virginia, Co. Cavan, A82 N9X7, Ireland",A82 N9X7,ROOFTOP,Virginia,Border,32034,0.023434769217593285
14/06/2016,"Drumroosk Killeshandra, Killeshandra, Cavan",Cavan,140000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ1Z2x2V9yXkgR00c1kClALnw,"https://maps.googleapis.com/maps/api/geocode/json?address=Drumroosk+Killeshandra,+Killeshandra,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",54.00162879999999,-7.5285680999999975,"Drumroosk, Gurteen, Co. Cavan, Ireland",,APPROXIMATE,Killashandra,Border,32066,1.3640851245829142
14/06/2016,"Dublin Road, Virginia, Cavan",Cavan,60000.0,No,Second-Hand Dwelling house /Apartment,,ChIJAVEnPNX9XUgR-1f5T_Mzj6g,"https://maps.googleapis.com/maps/api/geocode/json?address=Dublin+Road,+Virginia,+Cavan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",53.83383120000001,-7.0730227,"Dublin Road, Mill Creek, Co. Cavan, Ireland",,APPROXIMATE,Virginia,Border,32034,0.17614638894696738
