date_of_sale,address,county,price,vat_exclusive,property_description,property_size,accuracy,eircode,latitude,longitude,geocoding_url,formatted_address,place_id,electoral_district,region,electoral_district_id,bus_distance
12/10/2016,"51 Mullach Glas Cresent, Monaghan, Monaghan",Monaghan,99000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,H18 NH64,54.250385400000006,-6.9768085000000015,"https://maps.googleapis.com/maps/api/geocode/json?address=51+Mullach+Glas+Cresent,+Monaghan,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","51 Mullach Glas Cres, Mullaghmonaghan, Monaghan, H18 NH64, Ireland",ChIJFWju30GfYEgRQXmqx03bkiM,Monaghan Urban,Border,34004,0.4049859851993024
12/10/2016,"Corness, Monaghan",Monaghan,50000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.229494,-6.938055800000001,"https://maps.googleapis.com/maps/api/geocode/json?address=Corness,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Corness, Co. Monaghan, Ireland",ChIJ_flygAGiYEgRTyA5MHRwi90,Rackwallace,Border,34064,1.5978275672820916
12/10/2016,"Derrykinnighbeg, Emyvale, Monaghan",Monaghan,145000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.3409914,-6.959261099999999,"https://maps.googleapis.com/maps/api/geocode/json?address=Derrykinnighbeg,+Emyvale,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Derrygassan Upper, Emyvale, Co. Monaghan, Ireland",ChIJLYsxR_ObYEgR8AAyl6nHAAo,Emyvale,Border,34057,0.01537788346462456
13/10/2016,"115 Riverside, Coolshannagh, Monaghan",Monaghan,75000.0,No,Second-Hand Dwelling house /Apartment,,RANGE_INTERPOLATED,,54.2559848,-6.9693371,"https://maps.googleapis.com/maps/api/geocode/json?address=115+Riverside,+Coolshannagh,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","115 Riverside, Coolshannagh, Monaghan, Ireland",EiAxMTUgUml2ZXJzaWRlLCBNb25hZ2hhbiwgSXJlbGFuZCIaEhgKFAoSCYcNWZE4n2BIESot76cLnBwREHM,Monaghan Rural,Border,34063,0.21603801495032526
13/10/2016,"Brookfield House, Castleblayney Road, Carrickmacross",Monaghan,240000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,,53.9858443,-6.7180769,"https://maps.googleapis.com/maps/api/geocode/json?address=Brookfield+House,+Castleblayney+Road,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Brookfield House, Castleblaney Rd, Monanny, Carrickmacross, Co. Monaghan, Ireland",ChIJ7-l7vYexYEgRnlHnX8n_UHM,Carrickmacross Rural,Border,34007,0.5231040449630879
14/10/2016,"2 Ferndale Heights, Market House Lane Emyvale, Emyvale",Monaghan,140000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,H18 YD61,54.34128020000001,-6.963962899999999,"https://maps.googleapis.com/maps/api/geocode/json?address=2+Ferndale+Heights,+Market+House+Lane+Emyvale,+Emyvale,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","2 Ferndale Heights, Scarnageeragh, Emyvale, Co. Monaghan, H18 YD61, Ireland",ChIJKWEfnPSbYEgRWDOgXumDieA,Emyvale,Border,34057,0.29692951043381
14/10/2016,"Apartment, 30 Park Street, Monaghan",Monaghan,45000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,H18 YF59,54.24682139999999,-6.972987599999999,"https://maps.googleapis.com/maps/api/geocode/json?address=Apartment,+30+Park+Street,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","30 Park St, Mullaghmonaghan, Monaghan, H18 YF59, Ireland",ChIJjyTYUEKfYEgRy29D-HTh-Fg,Monaghan Urban,Border,34004,0.12562134912504594
14/10/2016,"Mullaghcroghery, Clones Rd, Monaghan",Monaghan,160000.0,No,Second-Hand Dwelling house /Apartment,,GEOMETRIC_CENTER,,54.246302,-6.9835039000000005,"https://maps.googleapis.com/maps/api/geocode/json?address=Mullaghcroghery,+Clones+Rd,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Clones Rd, Mullaghcroghery, Monaghan, Ireland",Ei1DbG9uZXMgUmQsIE11bGxhZ2hjcm9naGVyeSwgTW9uYWdoYW4sIElyZWxhbmQiLiosChQKEgmdC2V1b59gSBFZbnZb_f74eBIUChIJtUuETm-fYEgRq2GqSZwxb_c,Monaghan Rural,Border,34063,0.7575040409732523
17/10/2016,"14 Mc Curtain St, Clones, Monaghan",Monaghan,54000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,H23 HN79,54.1776399,-7.231609700000001,"https://maps.googleapis.com/maps/api/geocode/json?address=14+Mc+Curtain+St,+Clones,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","14 McCurtain St, Crossmoyle, Clones, Co. Monaghan, H23 HN79, Ireland",ChIJxd6tuFMYXkgRkN0Z5E6hLfo,Clones Urban,Border,34003,0.18295940932880628
17/10/2016,"Tamlat, Latton, Castleblayney",Monaghan,211453.74,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,APPROXIMATE,,54.1002839,-6.9433022,"https://maps.googleapis.com/maps/api/geocode/json?address=Tamlat,+Latton,+Castleblayney,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Tamlat, Co. Monaghan, Ireland",ChIJ3ef3GV-mYEgRNguY_FQrpCs,Anny,Border,34035,4.080072639225568
19/10/2016,"1 Millbrook Terrace, Clones",Monaghan,40000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,,54.18721499999999,-7.235846599999999,"https://maps.googleapis.com/maps/api/geocode/json?address=1+Millbrook+Terrace,+Clones,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Millbrook Terrace, Largy, Clones, Co. Monaghan, Ireland",ChIJj0IMAVsYXkgRFey8bFJg65Y,Clones Rural,Border,34036,0.6754242090252799
19/10/2016,"Beagh, Old Ballybay Road",Monaghan,40000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,53.9972048,-6.766877900000001,"https://maps.googleapis.com/maps/api/geocode/json?address=Beagh,+Old+Ballybay+Road,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Beagh, Co. Monaghan, Ireland",ChIJj3rMcOKxYEgRlDSB_ZoXpaI,Carrickmacross Rural,Border,34007,1.7467104183324438
24/10/2016,"Brennans Cross, Tullynacrunnet, Castleblayney",Monaghan,262000.0,No,Second-Hand Dwelling house /Apartment,,GEOMETRIC_CENTER,A75 NX63,54.16909329999999,-6.7470963999999976,"https://maps.googleapis.com/maps/api/geocode/json?address=Brennans+Cross,+Tullynacrunnet,+Castleblayney,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","5 Cross roads, Corrintra, Castleblayney, Co. Monaghan, A75 NX63, Ireland",ChIJJ863PIi7YEgRsAaoMr_o4Zg,Carrickaslane,Border,34025,2.9974063798740063
24/10/2016,"Edenmore, Emyvale",Monaghan,170000.0,No,Second-Hand Dwelling house /Apartment,,GEOMETRIC_CENTER,,54.330499,-6.994078900000001,"https://maps.googleapis.com/maps/api/geocode/json?address=Edenmore,+Emyvale,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Emyvale, Rarutagh, Edenmore, Co. Monaghan, Ireland",ChIJV9pFTSGcYEgRhr3CZ_Ri8Sg,Anketell Grove,Border,34047,2.303671101234416
25/10/2016,"24 Ascaill Rois, Magheraboy Road, Carrickmacross",Monaghan,158590.3,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ROOFTOP,A81 WA46,53.9671002,-6.718524799999999,"https://maps.googleapis.com/maps/api/geocode/json?address=24+Ascaill+Rois,+Magheraboy+Road,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","24 Ascáill Róis, Magheraboy Rd, Magheross, Carrickmacross, Co. Monaghan, A81 WA46, Ireland",ChIJ64jpkDmyYEgRgTGpW7M3YyU,Carrickmacross Rural,Border,34007,0.946195162317798
25/10/2016,"24 Drummond Radhairc, Dundalk Road, Carrickmacross",Monaghan,265000.0,Yes,New Dwelling house /Apartment,less than 38 sq metres,ROOFTOP,A81 XR81,53.9711522,-6.7079869999999975,"https://maps.googleapis.com/maps/api/geocode/json?address=24+Drummond+Radhairc,+Dundalk+Road,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","24 Drummond Radhairc, Dundalk Rd, Drummond Otra, Carrickmacross, Co. Monaghan, A81 XR81, Ireland",ChIJjfxkyjOyYEgR1vUclebuNoc,Carrickmacross Rural,Border,34007,0.396119345337765
26/10/2016,"3A Analore St, Clones, Monaghan",Monaghan,35000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,H23 HP38,54.1780614,-7.230398599999999,"https://maps.googleapis.com/maps/api/geocode/json?address=3A+Analore+St,+Clones,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","3 Analore St, Crossmoyle, Clones, Co. Monaghan, H23 HP38, Ireland",ChIJSeXF7VMYXkgR1W3uF8ZE17w,Clones Urban,Border,34003,0.18461998730180887
26/10/2016,"Lis Darragh, Newbliss",Monaghan,80000.0,No,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,APPROXIMATE,,54.1576466,-7.1368133,"https://maps.googleapis.com/maps/api/geocode/json?address=Lis+Darragh,+Newbliss,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Lisdarragh, Newbliss, Co. Monaghan, Ireland",ChIJ69fWRMceXkgRQBgyl6nHAAo,Newbliss,Border,34045,5.2742950349262525
28/10/2016,"Drumhillagh, Tydavnet, Monaghan",Monaghan,227000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.28303440000001,-6.9876083000000015,"https://maps.googleapis.com/maps/api/geocode/json?address=Drumhillagh,+Tydavnet,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Drumhillagh, Co. Monaghan, Ireland",ChIJX7VWceeeYEgRjgiVNLZPTGQ,Bellanode,Border,34048,2.8604976158629616
30/10/2016,"Alts, Carrickmacross",Monaghan,25000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,53.97764220000001,-6.797604400000001,"https://maps.googleapis.com/maps/api/geocode/json?address=Alts,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Alts, Co. Monaghan, Ireland",ChIJoTwIdXauYEgRwhtUu6fHACY,Drumcarrow,Border,34012,2.27090442770672
02/11/2016,"Main Street, Scotstown",Monaghan,70000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.2778889,-7.0669514000000015,"https://maps.googleapis.com/maps/api/geocode/json?address=Main+Street,+Scotstown,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Carrowhatta, Scotstown, Co. Monaghan, Ireland",ChIJ5XxEVymeYEgREHgxl6nHAAo,Scotstown,Border,34065,6.020209366821746
03/11/2016,"26 Drummond Radhairc, Drummond Otra, Dundalk Road",Monaghan,240000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,RANGE_INTERPOLATED,,53.9689412,-6.7007266,"https://maps.googleapis.com/maps/api/geocode/json?address=26+Drummond+Radhairc,+Drummond+Otra,+Dundalk+Road,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","26 Drummond Radhairc, Co. Monaghan, Ireland",EisyNiBEcnVtbW9uZCBSYWRoYWlyYywgQ28uIE1vbmFnaGFuLCBJcmVsYW5kIhoSGAoUChIJlRl2WcuzYEgRgQy_hc-gUckQGg,Carrickmacross Rural,Border,34007,0.2422096019741425
03/11/2016,"Kiltubrid, Threemilehouse",Monaghan,131000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.21666999999999,-7.042671299999999,"https://maps.googleapis.com/maps/api/geocode/json?address=Kiltubrid,+Threemilehouse,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Kilnaclay, Three Mile House, Co. Monaghan, Ireland",ChIJP_Hn-g-gYEgR0Hcxl6nHAAo,Drumsnat,Border,34056,3.5085960575032247
04/11/2016,"The Bungalow, Liscarney, Monaghan",Monaghan,160000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.2629864,-6.9298898000000015,"https://maps.googleapis.com/maps/api/geocode/json?address=The+Bungalow,+Liscarney,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Liscarney, Co. Monaghan, Ireland",ChIJiVjvJ8SYYEgRRB3q2r9qZ80,Tehallan,Border,34069,1.8406018312066152
10/11/2016,"13 Latlorcan Glen, Latlorcan Dublin Rd, Monaghan",Monaghan,196000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,H18 AF89,54.2435147,-6.948845599999999,"https://maps.googleapis.com/maps/api/geocode/json?address=13+Latlorcan+Glen,+Latlorcan+Dublin+Rd,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","13 Latlorcan Glen, Latlorcan, Co. Monaghan, H18 AF89, Ireland",ChIJv56k81KfYEgRR0ELDswtF0U,Monaghan Rural,Border,34063,0.08594031266208893
10/11/2016,"31 Rosevale, Castleblayney, Monaghan",Monaghan,168000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,A75 YE09,54.11198839999999,-6.7417406,"https://maps.googleapis.com/maps/api/geocode/json?address=31+Rosevale,+Castleblayney,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","31 Rosevale, Tullanacrunat, Castleblayney, Co. Monaghan, A75 YE09, Ireland",ChIJRdsrUf66YEgRMoKrTkqeYZM,Castleblayney Rural,Border,34027,0.8425488961789979
10/11/2016,"Annamartin, Smithboro, Monaghan",Monaghan,100000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.2213027,-7.0981545,"https://maps.googleapis.com/maps/api/geocode/json?address=Annamartin,+Smithboro,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Mulladuff, Smithborough, Co. Monaghan, Ireland",ChIJv6Wc4IgfXkgRQLIxl6nHAAo,Drumsnat,Border,34056,0.07207574198727366
11/11/2016,"62 Crann Nua, Carrickmacross, Monaghan",Monaghan,248500.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,A81 AY95,53.9740605,-6.7237082999999975,"https://maps.googleapis.com/maps/api/geocode/json?address=62+Crann+Nua,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","62 Crann Nua, Mullanarry, Carrickmacross, Co. Monaghan, A81 AY95, Ireland",ChIJvy2zuySyYEgReI91TGAYHow,Carrickmacross Urban,Border,34001,0.3505361796897403
14/11/2016,"38 Scotshouse Close, Scotshouse, Clones",Monaghan,42000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,H23 WT38,54.12166149999999,-7.2527064,"https://maps.googleapis.com/maps/api/geocode/json?address=38+Scotshouse+Close,+Scotshouse,+Clones,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","38 Scotshouse Cl, Aghnahola, Scotshouse, Co. Monaghan, H23 WT38, Ireland",ChIJT2-UvwQaXkgRactqII-Nyc8,Currin,Border,34038,6.535774685716069
14/11/2016,"39 Ascail Rois, Carickmacross",Monaghan,165500.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ROOFTOP,A81 HE36,53.96644120000001,-6.7190731,"https://maps.googleapis.com/maps/api/geocode/json?address=39+Ascail+Rois,+Carickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","39 Ascáill Róis, Magheraboy Rd, Magheross, Carrickmacross, Co. Monaghan, A81 HE36, Ireland",ChIJwaUMoTmyYEgRbzM_cI8yKMI,Carrickmacross Rural,Border,34007,1.0190933343021806
14/11/2016,"9 Cluain Alainn, Donaghmoyne Rd, Carrickmacross",Monaghan,160000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,A81 FY02,53.97608639999999,-6.7102619999999975,"https://maps.googleapis.com/maps/api/geocode/json?address=9+Cluain+Alainn,+Donaghmoyne+Rd,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","9 Donaghmoyne Rd, Cluain Alainn, Lisanisk, Carrickmacross, Co. Monaghan, A81 FY02, Ireland",ChIJcUdg0C2yYEgRM149uG-O1ss,Carrickmacross Urban,Border,34001,0.5715510010777386
14/11/2016,"Augherlane, Ballybay, Monaghan",Monaghan,90000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.11036,-6.8918997000000015,"https://maps.googleapis.com/maps/api/geocode/json?address=Augherlane,+Ballybay,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Agheralane, Co. Monaghan, Ireland",ChIJKST13zKkYEgRkuBTu6fHACY,Ballybay Rural,Border,34021,2.117186587193265
15/11/2016,"Corconnolly, Scotshouse Rd, Clones",Monaghan,242000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.143260700000006,-7.2305011,"https://maps.googleapis.com/maps/api/geocode/json?address=Corconnolly,+Scotshouse+Rd,+Clones,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Corconnelly, Co. Monaghan, Ireland",ChIJ9QvTqJEZXkgRytkNPY_VgQo,Newbliss,Border,34045,4.0006632655436345
16/11/2016,"5 Coolshannagh Rd, Monaghan, Monaghan",Monaghan,176000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,H18 HR90,54.25707660000001,-6.965042899999999,"https://maps.googleapis.com/maps/api/geocode/json?address=5+Coolshannagh+Rd,+Monaghan,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","5 Coolshannagh Rd, Coolshannagh, Monaghan, H18 HR90, Ireland",ChIJidvzOjifYEgRzJXlPgXpYLI,Monaghan Rural,Border,34063,0.17706542144472334
17/11/2016,"14 Knocktornagh, Castleblayney, Monaghan",Monaghan,100000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,A75 N902,54.1103853,-6.745055099999999,"https://maps.googleapis.com/maps/api/geocode/json?address=14+Knocktornagh,+Castleblayney,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","14 Knocktornagh, Tullanacrunat, Castleblayney, Co. Monaghan, A75 N902, Ireland",ChIJN7prI_y6YEgRuJjAfuEq23Y,Castleblayney Rural,Border,34027,1.0968366089000647
17/11/2016,"21 Mullach Glas, Monaghan",Monaghan,90000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,,54.25071970000001,-6.975993400000001,"https://maps.googleapis.com/maps/api/geocode/json?address=21+Mullach+Glas,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","21 Mullach Glas Cres, Mullaghmonaghan, Monaghan, Ireland",ChIJHxGoxEGfYEgR-DWQks-PRZc,Monaghan Urban,Border,34004,0.3725011529253624
18/11/2016,"Listraor, Clontribret, Monaghan",Monaghan,250000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.18016460000001,-6.8769689,"https://maps.googleapis.com/maps/api/geocode/json?address=Listraor,+Clontribret,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Listroar, Co. Monaghan, Ireland",ChIJHewrlaCjYEgRIu1Tu6fHACY,Clontibret,Border,34053,3.6460981224514235
18/11/2016,"Sunville, Lathlurcan, Monaghan",Monaghan,213000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,,54.24317989999999,-6.954077799999999,"https://maps.googleapis.com/maps/api/geocode/json?address=Sunville,+Lathlurcan,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Sunville, Latlorcan, Monaghan, Ireland",ChIJ9dRDklGfYEgROTSU1PUA6ZU,Monaghan Rural,Border,34063,0.24808015295249505
22/11/2016,"17 Maple Grove, Smithborough",Monaghan,117500.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,H18 YY59,54.2225459,-7.093980999999999,"https://maps.googleapis.com/maps/api/geocode/json?address=17+Maple+Grove,+Smithborough,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","17 Maple Grove, Mullabrack, Smithborough, Co. Monaghan, H18 YY59, Ireland",ChIJz0ug1osfXkgRTER2dsysjtk,Drumsnat,Border,34056,0.12333675783074735
22/11/2016,"7 Stanley Terrace, Monaghan, Monaghan",Monaghan,90000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,,54.2548889,-6.962604499999999,"https://maps.googleapis.com/maps/api/geocode/json?address=7+Stanley+Terrace,+Monaghan,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Stanley Terrace, Coolshannagh, Monaghan, Ireland",ChIJKS2aBEifYEgRQNo9PChhFhE,Monaghan Urban,Border,34004,0.18463631811686773
22/11/2016,"8 Bramley Gate, Castleblayney, Monaghan",Monaghan,32000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,A75 HT27,54.1223115,-6.735570699999999,"https://maps.googleapis.com/maps/api/geocode/json?address=8+Bramley+Gate,+Castleblayney,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","8 Bramley Grove, Muckno St, Black Island, Castleblayney, Co. Monaghan, A75 HT27, Ireland",ChIJ24hmBam7YEgRA5sC-MzALj0,Castleblayney Urban,Border,34002,0.3741497624986397
22/11/2016,"Aghatamey, Carrickmacross",Monaghan,50000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,53.97797779999999,-6.7188238,"https://maps.googleapis.com/maps/api/geocode/json?address=Aghatamey,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Drummond Etra, Carrickmacross, Co. Monaghan, Ireland",ChIJA5cNXTCyYEgRQOkxl6nHAAo,Carrickmacross Urban,Border,34001,0.26429830836558377
22/11/2016,"Beagh, Carrickmacross",Monaghan,257000.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,53.9972048,-6.766877900000001,"https://maps.googleapis.com/maps/api/geocode/json?address=Beagh,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Beagh, Co. Monaghan, Ireland",ChIJj3rMcOKxYEgRlDSB_ZoXpaI,Carrickmacross Rural,Border,34007,1.7467104183324438
25/11/2016,"10 Oisin Brian, Emyvale",Monaghan,118943.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ROOFTOP,H18 W593,54.3700195,-6.963987899999999,"https://maps.googleapis.com/maps/api/geocode/json?address=10+Oisin+Brian,+Emyvale,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","10, Knockconan, Oisín Brian, Co. Monaghan, H18 W593, Ireland",ChIJnXRE_HmbYEgRXcbkDgzLIWY,Anketell Grove,Border,34047,3.252920854922368
25/11/2016,"23 Ascaill Rois, Magherboy Road, Carrickmacross",Monaghan,158590.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ROOFTOP,A81 F950,53.96713760000001,-6.7186046,"https://maps.googleapis.com/maps/api/geocode/json?address=23+Ascaill+Rois,+Magherboy+Road,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","23 Ascáill Róis, Magheraboy Rd, Magheross, Carrickmacross, Co. Monaghan, A81 F950, Ireland",ChIJDUyOkDmyYEgR6JcNSMeGrOg,Carrickmacross Rural,Border,34007,0.941893621369198
25/11/2016,"Calliagh, Stanooden",Monaghan,212500.0,No,Second-Hand Dwelling house /Apartment,,APPROXIMATE,,54.18266120000001,-7.0320617,"https://maps.googleapis.com/maps/api/geocode/json?address=Calliagh,+Stanooden,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","Calliagh, Co. Monaghan, Ireland",ChIJe7ZHf4igYEgRNnNaxnQmJnQ,Caddagh,Border,34050,2.8404129726427723
28/11/2016,"1 Drumbear Wood, Cootehill Rd, Monaghan",Monaghan,170000.0,No,Second-Hand Dwelling house /Apartment,,RANGE_INTERPOLATED,,54.234368,-6.9675202,"https://maps.googleapis.com/maps/api/geocode/json?address=1+Drumbear+Wood,+Cootehill+Rd,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","1 Drumbear Wood, Drumbear, Monaghan, Ireland",EiIxIERydW1iZWFyIFdvb2QsIE1vbmFnaGFuLCBJcmVsYW5kIhoSGAoUChIJTSd3a1-fYEgR06qH1ftzwvoQAQ,Monaghan Rural,Border,34063,0.07014907989188084
29/11/2016,"38 Ascail Rois, Magherboy Road, Carrickmacross",Monaghan,146388.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ROOFTOP,A81 DF29,53.96647700000001,-6.7190100999999975,"https://maps.googleapis.com/maps/api/geocode/json?address=38+Ascail+Rois,+Magherboy+Road,+Carrickmacross,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","38 Ascáill Róis, Magheraboy Rd, Magheross, Carrickmacross, Co. Monaghan, A81 DF29, Ireland",ChIJffuCoTmyYEgR1kdiucStqA0,Carrickmacross Rural,Border,34007,1.0150898055384907
29/11/2016,"5 The Gallops, Telayden Wood, Glaslough",Monaghan,268000.0,No,Second-Hand Dwelling house /Apartment,,ROOFTOP,,54.3245075,-6.8901545,"https://maps.googleapis.com/maps/api/geocode/json?address=5+The+Gallops,+Telayden+Wood,+Glaslough,+Monaghan,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII","5 The Gallops, Drumnolan, Glaslough, Co. Monaghan, Ireland",ChIJg6O5MYiZYEgRA-LMlOANMpU,Glaslough,Border,34060,4.636207383882655
