date_of_sale,address,county,price,vat_exclusive,property_description,property_size,eircode,geocoding_url,longitude,latitude,formatted_address,place_id,accuracy,region,electoral_district_id,electoral_district,bus_distance,train_distance
22/09/2016,"87 Ardnacassa Ave, Longford, Longford",Longford,49000.0,No,Second-Hand Dwelling house /Apartment,,N39 P5N0,"https://maps.googleapis.com/maps/api/geocode/json?address=87+Ardnacassa+Ave,+Longford,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.780923899999999,53.72844199999999,"87 Ballinalee Rd, Ardnacassa Ave, Ardnacassagh, Longford, N39 P5N0, Ireland",ChIJlYSpyZbTXUgRjUyopNwp_jY,ROOFTOP,Midland,09051,Longford Rural,0.4699208044228956,1.0845216289705084
23/09/2016,"14A Cloverwell, Bracklin Rd, Edgeworthstown",Longford,72000.0,No,Second-Hand Dwelling house /Apartment,,N39 KX04,"https://maps.googleapis.com/maps/api/geocode/json?address=14A+Cloverwell,+Bracklin+Rd,+Edgeworthstown,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.614504699999999,53.701727500000004,"14A Cloverwell, Keelogenasause, Edgeworthstown, Co. Longford, N39 KX04, Ireland",ChIJSX91KoPaXUgRz2Z-_q_GlmU,ROOFTOP,Midland,09030,Meathas Truim,0.5563316708285557,1.6017741519460518
23/09/2016,"25 St Mels Rd, Longford, Longford",Longford,75000.0,No,Second-Hand Dwelling house /Apartment,,N39 V9P1,"https://maps.googleapis.com/maps/api/geocode/json?address=25+St+Mels+Rd,+Longford,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.7962970999999985,53.7283257,"25 St Mel's Rd, Deanscurragh, Longford, N39 V9P1, Ireland",ChIJx-tGL5zTXUgRkuJGb73ZB8E,ROOFTOP,Midland,09001,Longford No. 1 Urban,0.2119573314422844,0.4363905594540698
23/09/2016,"Carrickmoira, Newtownforbes, Longford",Longford,179000.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=Carrickmoira,+Newtownforbes,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.8356210000000015,53.7654838,"Townparks, Newtown Forbes, Co. Longford, Ireland",ChIJazNIB-vUXUgR0Bgyl6nHAAo,APPROXIMATE,Midland,09054,Newtown Forbes,0.13605430437985286,5.257533207957849
23/09/2016,"Darogue Ballymahon, Ballymahon, Longford",Longford,230000.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=Darogue+Ballymahon,+Ballymahon,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.813064100000001,53.559219799999994,"Daroge, Co. Longford, Ireland",ChIJ83cWUKw0XEgR0Xf_MRD5BEg,APPROXIMATE,Midland,09004,Ballymahon,2.604867229641225,18.387139274886163
26/09/2016,"Clenellen, Drumlish",Longford,72000.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=Clenellen,+Drumlish,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.768414,53.820590300000006,"Drumlish, Co. Longford, Ireland",ChIJp-Y_auLVXUgRwHUxl6nHAAo,APPROXIMATE,Midland,09048,Drumlish,0.0243225376036314,10.850094895388436
26/09/2016,"Lisnanagh Edgeworthstown, Edgeworthstown, Longford",Longford,160000.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=Lisnanagh+Edgeworthstown,+Edgeworthstown,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.6570896999999984,53.712321900000006,"Lisnanagh, Gurteen, Co. Longford, Ireland",ChIJXWS1oPbQXUgRAq1Ru6fHACY,APPROXIMATE,Midland,09032,Moatfarrell,1.2587566039010658,4.389530020984087
26/09/2016,"Thatch Cottage, Kilglass, Legan",Longford,45000.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=Thatch+Cottage,+Kilglass,+Legan,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.646545499999997,53.63468620000001,"Thatch Cottage, Kilglass, Legan, Co. Longford, Ireland",ChIJYTxaLbDPXUgRKgU7h4gVXLk,ROOFTOP,Midland,09009,Foxhall,1.3651559267296642,6.650228955386997
28/09/2016,"8 Taghshinny Lodge, Longford Town",Longford,35000.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=8+Taghshinny+Lodge,+Longford+Town,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.798526299999999,53.727372700000004,"Taghshinny Lodge, Chapel Ln, Deanscurragh, Longford, Ireland",ChIJcwlsc57TXUgRpob_gfK2jtc,ROOFTOP,Midland,09001,Longford No. 1 Urban,0.11858103676401588,0.36740294415140495
29/09/2016,"13 Creevaghbawn, Ballymahon, Longford",Longford,63000.0,No,Second-Hand Dwelling house /Apartment,,N39 XN79,"https://maps.googleapis.com/maps/api/geocode/json?address=13+Creevaghbawn,+Ballymahon,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.753667299999999,53.559105599999995,"13 Creevaghbawn, Creevagh Beg, Ballymahon, Co. Longford, N39 XN79, Ireland",ChIJ1668zHfLXUgRwPbZxaWOT9o,ROOFTOP,Midland,09004,Ballymahon,0.05426783374002255,17.49566466690343
29/09/2016,"13 Palace Dr, Ardnacassagh, Longford",Longford,24000.0,No,Second-Hand Dwelling house /Apartment,,N39 A3N0,"https://maps.googleapis.com/maps/api/geocode/json?address=13+Palace+Dr,+Ardnacassagh,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.7812033,53.72797509999999,"13 Palace Dr, Ardnacassagh, Longford, N39 A3N0, Ireland",ChIJEVRdxJbTXUgRlI492kd7fCE,ROOFTOP,Midland,09051,Longford Rural,0.42256742174765216,1.0470549077851998
29/09/2016,"84 Cartrun Breac, Lisbrack Road, Longford",Longford,73568.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,N39 A0V3,"https://maps.googleapis.com/maps/api/geocode/json?address=84+Cartrun+Breac,+Lisbrack+Road,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.806080699999999,53.7387799,"84 Cartrun Breac, Lisbrack, Longford, N39 A0V3, Ireland",ChIJZ5K2MH_TXUgR464MyFkSUb8,ROOFTOP,Midland,09051,Longford Rural,0.25118359957931063,1.7293758177412966
29/09/2016,"Apt 9, The Granary, Rivercourt",Longford,30000.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=Apt+9,+The+Granary,+Rivercourt,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.7618442,53.5623426,"Rivercourt, Ballymahon, Co. Longford, Ireland",ChIJ67OXFnrLXUgRKXEZOnuAAfw,ROOFTOP,Midland,09004,Ballymahon,0.13055903370121194,17.515969414294624
29/09/2016,"Dunbeggan, Aughnacliffe",Longford,130000.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=Dunbeggan,+Aughnacliffe,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.604449899999999,53.84885,"Dunbeggan, Aughnacliffe, Co. Longford, Ireland",ChIJb62lis53XkgR8DHfN6nHABg,APPROXIMATE,Midland,09040,Ballinamuck East,0.2367045280762209,17.787958890216967
29/09/2016,"Tully, Coolarty, Longford",Longford,22000.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=Tully,+Coolarty,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.5591800000000005,53.75333999999999,"Leitrim, Coolarty, Co. Longford, Ireland",ChIJkcBZnsXbXUgRsAjfN6nHABg,APPROXIMATE,Midland,09031,Milltown,1.4989773954949126,7.723441345849311
01/10/2016,"Lyanmore, Ardagh, Longford",Longford,139950.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=Lyanmore,+Ardagh,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.694090000000001,53.66715,"Lyanmore, Ardagh Village, Co. Longford, Ireland",ChIJqwE_ON7RXUgRqTCLWkDv6-g,APPROXIMATE,Midland,09038,Ardagh East,0.018313809248066804,6.432367142538858
03/10/2016,"18 Cuirt An Oir, Athlone Rd, Longford",Longford,41000.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=18+Cuirt+An+Oir,+Athlone+Rd,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.804789199999999,53.7243542,"9, Cúirt an Óir, Annaly Park, Townparks, Longford, Ireland",ChIJF7dt9HTTXUgRdDEK-TqauEk,ROOFTOP,Midland,09001,Longford No. 1 Urban,0.4012856183660693,0.5702347002899002
03/10/2016,"5 An Rath Bheag, Abbeylara, Longford",Longford,10000.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=5+An+Rath+Bheag,+Abbeylara,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.448455900000001,53.76527069999999,"5 An Rath Bheag, Cloonaghmore, Co. Longford, Ireland",EiY1IEFuIFJhdGggQmhlYWcsIENvLiBMb25nZm9yZCwgSXJlbGFuZCIaEhgKFAoSCR9u_OnX3V1IEecR_c-H2KgCEAU,RANGE_INTERPOLATED,Midland,09013,Abbeylara,0.02444977849700304,13.249967632341555
04/10/2016,"11 An Rath Bheag, Abbeylara, Longford",Longford,10000.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=11+An+Rath+Bheag,+Abbeylara,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.448313999999999,53.7653392,"11 An Rath Bheag, Cloonaghmore, Co. Longford, Ireland",EicxMSBBbiBSYXRoIEJoZWFnLCBDby4gTG9uZ2ZvcmQsIElyZWxhbmQiGhIYChQKEgkfbvzp191dSBHnEf3Ph9ioAhAL,RANGE_INTERPOLATED,Midland,09013,Abbeylara,0.03619853833750808,13.262012534166024
04/10/2016,"25 Weavers Hall, Longford, Longford",Longford,27500.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=25+Weavers+Hall,+Longford,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.8004406999999985,53.72565789999999,"Apartment 16, Weavers Hall, Market Square, Townparks, Longford, Ireland",ChIJ7WqyiHXTXUgR-wa5BD101j4,ROOFTOP,Midland,09001,Longford No. 1 Urban,0.08094109921086605,0.3170785177292608
04/10/2016,"28 Moycourt, Ballymahon, Longford",Longford,30837.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=28+Moycourt,+Ballymahon,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.774851799999999,53.566300399999996,"28 Moycourt, Co. Longford, Ireland",EiIyOCBNb3ljb3VydCwgQ28uIExvbmdmb3JkLCBJcmVsYW5kIhoSGAoUChIJqX4Q8GPLXUgRTk34KfqbiVUQHA,RANGE_INTERPOLATED,Midland,09004,Ballymahon,0.5713524744339693,17.618583441250404
04/10/2016,"6 An Rath Bheag, Abbeylara, Longford",Longford,10000.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=6+An+Rath+Bheag,+Abbeylara,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.448688900000001,53.7654065,"6 An Rath Bheag, Cloonaghmore, Co. Longford, Ireland",EiY2IEFuIFJhdGggQmhlYWcsIENvLiBMb25nZm9yZCwgSXJlbGFuZCIaEhgKFAoSCR9u_OnX3V1IEeYR_c-H2KgCEAY,RANGE_INTERPOLATED,Midland,09013,Abbeylara,0.025910179590314983,13.247881665870302
04/10/2016,"7 An Rath Bheag, Abbeylara, Longford",Longford,10000.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=7+An+Rath+Bheag,+Abbeylara,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.4484047,53.765299899999995,"7 An Rath Bheag, Cloonaghmore, Co. Longford, Ireland",EiY3IEFuIFJhdGggQmhlYWcsIENvLiBMb25nZm9yZCwgSXJlbGFuZCIaEhgKFAoSCR9u_OnX3V1IEecR_c-H2KgCEAc,RANGE_INTERPOLATED,Midland,09013,Abbeylara,0.028882782394886564,13.254632857361793
05/10/2016,"Clooneen, Dromod",Longford,27000.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=Clooneen,+Dromod,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.4964407999999985,53.8167553,"Clooneen, Aughnagarnon, Co. Longford, Ireland",ChIJkVJahRvfXUgRspm6GajHACY,APPROXIMATE,Midland,09019,Creevy,4.359959557937059,15.851818596392574
05/10/2016,"Cooleeney, Shroid",Longford,85000.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=Cooleeney,+Shroid,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.735697300000001,53.715991599999995,"Cooleeney, Shroid, Longford, Ireland",ChIJQbwOO9nTXUgRJviA3sfkzQc,GEOMETRIC_CENTER,Midland,09051,Longford Rural,0.7248420957446859,4.060580051195578
07/10/2016,"1 Thomond Hall, Ballymahon, Longford",Longford,240000.0,No,Second-Hand Dwelling house /Apartment,,N39 Y688,"https://maps.googleapis.com/maps/api/geocode/json?address=1+Thomond+Hall,+Ballymahon,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.7729927,53.558802799999995,"1 Thomond Hall Retirement Village, Thomond Hall, Creevagh Beg, Ballymahon, Co. Longford, N39 Y688, Ireland",ChIJU_6HOW_LXUgRnFQ7lRx10hA,ROOFTOP,Midland,09004,Ballymahon,0.7611578292213664,18.274269620793227
07/10/2016,45 Foynes Court,Longford,110000.0,No,Second-Hand Dwelling house /Apartment,,N39 Y2D0,"https://maps.googleapis.com/maps/api/geocode/json?address=45+Foynes+Court,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.802289599999999,53.74933879999999,"45 Foynes Ct, Cloonbalt, Co. Longford, N39 Y2D0, Ireland",ChIJzUivgn7UXUgRjjxrWxDpEZU,ROOFTOP,Midland,09043,Caldragh,0.9724239958208832,2.804407972427516
08/10/2016,"8, Shantobar, Ballinalee",Longford,44052.0,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,N39 A022,"https://maps.googleapis.com/maps/api/geocode/json?address=8,+Shantobar,+Ballinalee,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.6561444000000005,53.774541299999996,"8 Shantobar, Gorteenrevagh, Ballinalee, Co. Longford, N39 A022, Ireland",ChIJwXB5hULXXUgRH87_FFci5Kk,ROOFTOP,Midland,09014,Ballinalee,0.15241151082016682,10.137067044966074
09/10/2016,"7 Castle Glen, Newtownforbes, Longford",Longford,212500.0,No,Second-Hand Dwelling house /Apartment,,N39 TN53,"https://maps.googleapis.com/maps/api/geocode/json?address=7+Castle+Glen,+Newtownforbes,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.841388999999999,53.763763600000004,"7 Castle Glen, Townparks, Newtown Forbes, Co. Longford, N39 TN53, Ireland",ChIJJdpKDsDUXUgRPi8QWuJ3Iec,ROOFTOP,Midland,09043,Caldragh,0.525657211751489,5.295746158136575
11/10/2016,"Cois Abhainn, Black Island Rd, Ballinalee",Longford,60000.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=Cois+Abhainn,+Black+Island+Rd,+Ballinalee,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.9908350000000015,53.674564600000004,"Cois Abhainn, Main St, Aghamore, Lanesborough, Co. Longford, Ireland",ChIJo3rzhUIuXEgRRvsWq4jrU3s,ROOFTOP,Midland,09055,Rathcline,0.21758804561593068,13.96703109841918
12/10/2016,"15 Shantobar, Ballinalee, Longford",Longford,100000.0,No,Second-Hand Dwelling house /Apartment,,N39 VX09,"https://maps.googleapis.com/maps/api/geocode/json?address=15+Shantobar,+Ballinalee,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.6565607,53.77396299999999,"15 Shantobar, Gorteenrevagh, Ballinalee, Co. Longford, N39 VX09, Ireland",ChIJw6v1ikLXXUgRwOQPMMoPw-8,ROOFTOP,Midland,09014,Ballinalee,0.18869698931186413,10.086119256834252
12/10/2016,"8 Crandara House, Dublin Rd, Longford",Longford,53000.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=8+Crandara+House,+Dublin+Rd,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.7959088,53.7263789,"Keons Terrace, Dublin Rd, Deanscurragh, Longford, Ireland",ChIJlUQIX57TXUgR41PpNdPaAXM,ROOFTOP,Midland,09001,Longford No. 1 Urban,0.19950416317678327,0.2191741195160372
12/10/2016,"Gurteen, Ballymahon, Longford",Longford,50000.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=Gurteen,+Ballymahon,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.7051991,53.7166485,"Gurteen, Portanure, Co. Longford, Ireland",ChIJbU97kA3RXUgRCIe6PMalPps,APPROXIMATE,Midland,09046,Corboy,0.5710041312714715,6.0226430233911845
12/10/2016,"Toome, Dring",Longford,25000.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=Toome,+Dring,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.497563800000001,53.847226,"Toome, Co. Longford, Ireland",ChIJDeAR6X3fXUgRqetbDZbD4ko,APPROXIMATE,Midland,09034,Mullanalaghta,6.987748916272633,18.922944144717267
13/10/2016,"18 Ardnacassa Ave, Longford, Longford",Longford,81000.0,No,Second-Hand Dwelling house /Apartment,,N39 W6F4,"https://maps.googleapis.com/maps/api/geocode/json?address=18+Ardnacassa+Ave,+Longford,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.7850058,53.7280333,"18 Ballinalee Rd, Ardnacassa Ave, Ardnacassagh, Longford, N39 W6F4, Ireland",ChIJj6ORT5fTXUgRuAJyyZm1rVo,ROOFTOP,Midland,09051,Longford Rural,0.2788118161491009,0.8241153101225978
13/10/2016,"3 Canal Mews, Prospect Wood, Longford",Longford,45000.0,No,Second-Hand Dwelling house /Apartment,,N39 P0E3,"https://maps.googleapis.com/maps/api/geocode/json?address=3+Canal+Mews,+Prospect+Wood,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.7933894000000015,53.71907879999999,"3 Canal Mews, Prospect Wood, Longford, N39 P0E3, Ireland",ChIJHdpeEKHTXUgRLiPglYEYJHQ,ROOFTOP,Midland,09051,Longford Rural,0.6144734051202666,0.5925746039787161
14/10/2016,"37 Grain Ard, Longford, Longford",Longford,61000.0,No,Second-Hand Dwelling house /Apartment,,N39 N5X6,"https://maps.googleapis.com/maps/api/geocode/json?address=37+Grain+Ard,+Longford,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.7825127000000025,53.7277335,"37 Grian Ard, Ardnacassagh, Longford, N39 N5X6, Ireland",ChIJi3zfIJfTXUgRJs8iFxPownY,ROOFTOP,Midland,09051,Longford Rural,0.3395602320455933,0.957161837265394
17/10/2016,"1 Cnoc Na Greine, Granard, Longford",Longford,125000.0,No,Second-Hand Dwelling house /Apartment,,N39 F535,"https://maps.googleapis.com/maps/api/geocode/json?address=1+Cnoc+Na+Greine,+Granard,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.484312600000001,53.78005870000001,"1 Cnoc Na Gréine, Ballynacross, Granard, Co. Longford, N39 F535, Ireland",ChIJjU4yZZHeXUgRCtqMT38hIGU,ROOFTOP,Midland,09027,Granard Urban,0.8221430717851441,12.796293030214274
18/10/2016,"10 Church View, Ballymahon, Longford",Longford,79500.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=10+Church+View,+Ballymahon,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.7645963999999985,53.564363199999995,"Ballymahon, Co. Longford, Ireland",ChIJM0TXLWXLXUgREHYxl6nHAAo,APPROXIMATE,Midland,09004,Ballymahon,0.0212342723185806,17.445854903473546
18/10/2016,"Upper Feraghfad, Longford",Longford,165000.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=Upper+Feraghfad,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.7666499999999985,53.71243000000001,"Feraghfad, Feraghfad Upper, Co. Longford, Ireland",ChIJT5i_h8nTXUgRcC7fN6nHABg,APPROXIMATE,Midland,09051,Longford Rural,0.917198862153456,2.3238361476967717
20/10/2016,"1 The Granary, Rivercourt, Ballymahon",Longford,52000.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=1+The+Granary,+Rivercourt,+Ballymahon,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.7618442,53.5623426,"Rivercourt, Ballymahon, Co. Longford, Ireland",ChIJ67OXFnrLXUgRKXEZOnuAAfw,ROOFTOP,Midland,09004,Ballymahon,0.13055903370121194,17.515969414294624
20/10/2016,"11 Butterfield, Deanscurragh, Longford",Longford,113000.0,No,Second-Hand Dwelling house /Apartment,,N39 N2H4,"https://maps.googleapis.com/maps/api/geocode/json?address=11+Butterfield,+Deanscurragh,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.790788900000001,53.726537300000004,"11 Butterfield, Deanscurragh, Longford, N39 N2H4, Ireland",ChIJl46XFpnTXUgRvxSvEFH1rGM,ROOFTOP,Midland,09001,Longford No. 1 Urban,0.22480941775591268,0.4128384297396071
20/10/2016,"Longford Rd, Lanesborough, Longford",Longford,265000.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=Longford+Rd,+Lanesborough,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.771121600000002,53.8187005,"Longford Rd, Drumlish, Co. Longford, Ireland",ChIJL56TT-LVXUgRAzYRZXMY9jc,GEOMETRIC_CENTER,Midland,09048,Drumlish,0.2996225302742082,10.61409955776327
21/10/2016,"1 Bunlahy, Ballinalee",Longford,87250.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=1+Bunlahy,+Ballinalee,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.5879121,53.793916,"Bunlahy, Aughagreagh, Co. Longford, Ireland",ChIJyXftvq7ZXUgRwZm6GajHACY,APPROXIMATE,Midland,09016,Bunlahy,3.412777227705853,11.719644484616024
21/10/2016,"29 Weavers Hall, Market Sq, Longford",Longford,40000.0,No,Second-Hand Dwelling house /Apartment,,,"https://maps.googleapis.com/maps/api/geocode/json?address=29+Weavers+Hall,+Market+Sq,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.8004406999999985,53.72565789999999,"Apartment 16, Weavers Hall, Market Square, Townparks, Longford, Ireland",ChIJ7WqyiHXTXUgR-wa5BD101j4,ROOFTOP,Midland,09001,Longford No. 1 Urban,0.08094109921086605,0.3170785177292608
24/10/2016,"19 Shannon Pk, Edgeworthstown, Longford",Longford,65000.0,No,Second-Hand Dwelling house /Apartment,,N39 H589,"https://maps.googleapis.com/maps/api/geocode/json?address=19+Shannon+Pk,+Edgeworthstown,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.613912599999999,53.7000255,"19 Shannon Park, Keelogenasause, Edgeworthstown, Co. Longford, N39 H589, Ireland",ChIJA3JI4JzaXUgRMVC8Ngu6hXo,ROOFTOP,Midland,09030,Meathas Truim,0.3646188551546254,1.4164078719824758
24/10/2016,"52 Teffia Park, Dublin Rd, Longford",Longford,75000.0,No,Second-Hand Dwelling house /Apartment,,N39 C6P9,"https://maps.googleapis.com/maps/api/geocode/json?address=52+Teffia+Park,+Dublin+Rd,+Longford,+Ireland&key=AIzaSyBe-vaefvOwUycBlN707CRlGhsewZq-NII",-7.7903769,53.7253289,"52 Teffia Park, Dublin Rd, Glack, Longford, N39 C6P9, Ireland",ChIJp6tC4ZjTXUgRhW_A4Ck9Ogo,ROOFTOP,Midland,09001,Longford No. 1 Urban,0.1346629192646105,0.3784157448627407
