date_of_sale,address,county,price,vat_exclusive,property_description,property_size,place_id,geocoding_url,latitude,longitude,formatted_address,eircode,accuracy,region,electoral_district_id,electoral_district,public_transport_distance,train_distance
22/12/2014,"9 Grange Village, Mullingar, Westmeath",Westmeath,48500.0,No,Second-Hand Dwelling house /Apartment,,ChIJVbNoaRLAXUgRYSbLaNjPaL4,"https://maps.googleapis.com/maps/api/geocode/json?address=9+Grange+Village,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.5224938,-7.3610932999999985,"9 Grange Village, Mullingar, Co. Westmeath, N91 C6D5, Ireland",N91 C6D5,ROOFTOP,Midland,13090,Mullingar North Urban,0.761354897045945,0.9794183604148484
22/12/2014,"96 Ardleigh Vale, Mullingar",Westmeath,80000.0,No,Second-Hand Dwelling house /Apartment,,ChIJC7c9DxPAXUgRgWAf17LWvEA,"https://maps.googleapis.com/maps/api/geocode/json?address=96+Ardleigh+Vale,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.524727799999994,-7.363538799999999,"96 Ardleigh Vale, Rathgowan, Mullingar, Co. Westmeath, N91 T9Y2, Ireland",N91 T9Y2,ROOFTOP,Midland,13089,Mullingar Rural,0.7313862911873437,1.1558371535152887
22/12/2014,"Apt.18A -  Abbeylands, Mullingar",Westmeath,40000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ1Xpc9BjAXUgRHjXmTRrjmnQ,"https://maps.googleapis.com/maps/api/geocode/json?address=Apt.18A+-+Abbeylands,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.531365799999996,-7.350053000000001,"18 Abbeylands, Commons, Mullingar, Co. Westmeath, N91 E261, Ireland",N91 E261,ROOFTOP,Midland,13090,Mullingar North Urban,0.19150632665951453,0.9612593512544302
22/12/2014,"Apt.4  - Lynn Court, Lynn Rd, Mullingar",Westmeath,36640.0,No,Second-Hand Dwelling house /Apartment,,Ejk0LCBMeW5uIENvdXJ0LCBMeW5uIFJkLCBNdWxsaW5nYXIsIENvLiBXZXN0bWVhdGgsIElyZWxhbmQiHRobChYKFAoSCbvt-GEBwF1IEZsdcFvzK9OpEgE0,"https://maps.googleapis.com/maps/api/geocode/json?address=Apt.4+-+Lynn+Court,+Lynn+Rd,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.51716039999999,-7.3406899,"4, Lynn Court, Lynn Rd, Ballinderry, Mullingar, Co. Westmeath, Ireland",,ROOFTOP,Midland,13091,Mullingar South Urban,0.2288743121490686,0.6840783005455187
22/12/2014,"Ballinalack, Moate, Westmeath",Westmeath,137399.0,No,Second-Hand Dwelling house /Apartment,,ChIJ9-MQi4TDXUgRkLwxl6nHAAo,"https://maps.googleapis.com/maps/api/geocode/json?address=Ballinalack,+Moate,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.63055809999999,-7.4730409999999985,"Ballinalack, Co. Westmeath, Ireland",,APPROXIMATE,Midland,13054/13085,Ballinalack/Lackan,0.3405070026321253,14.60179743400381
22/12/2014,"Castletown, Delvin",Westmeath,126500.0,No,Second-Hand Dwelling house /Apartment,,ChIJn3DUDijyXUgR4irIGajHACY,"https://maps.googleapis.com/maps/api/geocode/json?address=Castletown,+Delvin,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.6136665,-7.092393799999999,"Castletowndelvin, Cumminstown, Co. Westmeath, Ireland",,APPROXIMATE,Midland,13041,Delvin,0.20957787496540686,19.535586490706574
22/12/2014,"Crookedwood House, Mullingar",Westmeath,250000.0,No,Second-Hand Dwelling house /Apartment,,ChIJlaNnhx3AXUgRTs9Sw40XMhc,"https://maps.googleapis.com/maps/api/geocode/json?address=Crookedwood+House,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.600896,-7.259817,"Crookedwood House, Foxburrow Units, Crookedwood, Co. Westmeath, N91 NP94, Ireland",N91 NP94,GEOMETRIC_CENTER,Midland,13104,Taghmon,2.180218521156173,10.350512445845004
22/12/2014,"Donamona, The Pigeons, Athlone",Westmeath,45000.0,No,Second-Hand Dwelling house /Apartment,,ChIJn4xkPgFJXEgRgOO9Ro0a-do,"https://maps.googleapis.com/maps/api/geocode/json?address=Donamona,+The+Pigeons,+Athlone,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.4239331,-7.940689799999999,"Athlone, Co. Westmeath, Ireland",,APPROXIMATE,Midland,13001,Athlone East Urban,0.045773168700255086,0.4530460401393388
22/12/2014,"Knockbody, Multyfarnham, Mullingar",Westmeath,91600.0,No,Second-Hand Dwelling house /Apartment,,ChIJT47iQJDpXUgRgqNSu6fHACY,"https://maps.googleapis.com/maps/api/geocode/json?address=Knockbody,+Multyfarnham,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.61686410000001,-7.322843700000001,"Knockbody, Mornington, Co. Westmeath, Ireland",,APPROXIMATE,Midland,13102,Stonehall,2.5363453011272834,10.538558440003738
22/12/2014,"Lower Main St, Kilbeggan, Main St",Westmeath,27480.0,No,Second-Hand Dwelling house /Apartment,,EiVMb3dlciBNYWluIFN0LCBDby4gV2VzdG1lYXRoLCBJcmVsYW5kIi4qLAoUChIJ3UHHA4u6XUgRb2G_rhbT_K0SFAoSCecUCXCLul1IEaDrMZepxwAK,"https://maps.googleapis.com/maps/api/geocode/json?address=Lower+Main+St,+Kilbeggan,+Main+St,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.3685447,-7.4997261,"Lower Main St, Co. Westmeath, Ireland",,GEOMETRIC_CENTER,Midland,13079,Kilbeggan,0.11511672041511528,19.935278553335735
22/12/2014,"Portaneena Lodge, Glasson",Westmeath,450000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ4QX1Nv5JXEgRKBajXJGHyo8,"https://maps.googleapis.com/maps/api/geocode/json?address=Portaneena+Lodge,+Glasson,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.4648122,-7.885514799999997,"Portaneena, Athlone, Co. Westmeath, N37 R2D7, Ireland",N37 R2D7,GEOMETRIC_CENTER,Midland,13009,Glassan,1.5756808574256789,5.344726350768361
22/12/2014,"Rosslare, Dublin Road, Mullingar",Westmeath,251899.0,No,Second-Hand Dwelling house /Apartment,,ChIJ9-v9BLrqXUgRjTzuop-WY20,"https://maps.googleapis.com/maps/api/geocode/json?address=Rosslare,+Dublin+Road,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.5245408,-7.3169333,"Dublin Rd, Mullingar, Co. Westmeath, Ireland",,GEOMETRIC_CENTER,Midland,13089,Mullingar Rural,0.008065271471035106,1.9103344139661729
23/12/2014,"121 Jolly Mariner, Coosan Rd, Athlone",Westmeath,115000.0,No,Second-Hand Dwelling house /Apartment,,ChIJFWBnK6tJXEgR0Kk6YsRWopQ,"https://maps.googleapis.com/maps/api/geocode/json?address=121+Jolly+Mariner,+Coosan+Rd,+Athlone,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.43230459999999,-7.948025899999997,"Jolly Mariner, Coosan Rd, Athlone, Co. Westmeath, Ireland",,ROOFTOP,Midland,13003,Athlone East Rural,0.5335027033332874,0.993315019579194
23/12/2014,"15 Bastion Court, Connaught Street, Athlone",Westmeath,98678.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJ-Xe2lv1IXEgRPbxjXQ_sBOo,"https://maps.googleapis.com/maps/api/geocode/json?address=15+Bastion+Court,+Connaught+Street,+Athlone,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.42216000000001,-7.946569199999999,"Bastion Court, Connaught St, Athlone, Co. Westmeath, Ireland",,ROOFTOP,Midland,13002,Athlone West Urban,0.01646952571980704,0.8817957614726929
23/12/2014,"175 Belvedere Hills, Mullingar, Westmeath",Westmeath,153000.0,No,Second-Hand Dwelling house /Apartment,,ChIJUeK5AwDAXUgRK17A_9txekk,"https://maps.googleapis.com/maps/api/geocode/json?address=175+Belvedere+Hills,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.5125059,-7.3353274000000015,"175 Belvedere Hills, Ballinderry, Mullingar, Co. Westmeath, N91 T3F6, Ireland",N91 T3F6,ROOFTOP,Midland,13089,Mullingar Rural,0.5856952936693459,1.3102854364408292
23/12/2014,"27 Irishtown Central, Golden Island, Athlone",Westmeath,79000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ4ytF-QRJXEgRi5YXZaOjg0w,"https://maps.googleapis.com/maps/api/geocode/json?address=27+Irishtown+Central,+Golden+Island,+Athlone,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.42171479999999,-7.9346917,"Irishtown Central, Golden Island, Loughanaskin, Athlone, Co. Westmeath, Ireland",,ROOFTOP,Midland,13001,Athlone East Urban,0.06087291877664575,0.5297183544918934
23/12/2014,"Ankers Bower, Dublin Road, Athlone",Westmeath,126000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ57Uj0RFJXEgRwvK9GajHACY,"https://maps.googleapis.com/maps/api/geocode/json?address=Ankers+Bower,+Dublin+Road,+Athlone,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.41944300000001,-7.928618600000001,"Ankers Bower, Co. Westmeath, Ireland",,APPROXIMATE,Midland,13001,Athlone East Urban,0.2079433001572348,0.898596951357975
23/12/2014,"Lakeview House, Millmount Road, Mullingar",Westmeath,200000.0,No,Second-Hand Dwelling house /Apartment,,ChIJibeueajqXUgREw0ZpaI7Z3M,"https://maps.googleapis.com/maps/api/geocode/json?address=Lakeview+House,+Millmount+Road,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.5229673,-7.3333989,"Millmount Rd, Bellview, Mullingar, Co. Westmeath, Ireland",,GEOMETRIC_CENTER,Midland,13091,Mullingar South Urban,0.3820474835555799,0.8113021283924653
23/12/2014,"Lakeview House, Millmount Road, Mullingar",Westmeath,200000.0,No,Second-Hand Dwelling house /Apartment,,ChIJibeueajqXUgREw0ZpaI7Z3M,"https://maps.googleapis.com/maps/api/geocode/json?address=Lakeview+House,+Millmount+Road,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.5229673,-7.3333989,"Millmount Rd, Bellview, Mullingar, Co. Westmeath, Ireland",,GEOMETRIC_CENTER,Midland,13091,Mullingar South Urban,0.3820474835555799,0.8113021283924653
23/12/2014,"Magazine Road, Athlone",Westmeath,84000.0,Yes,New Dwelling house /Apartment,greater than 125 sq metres,ChIJOfOYkf5IXEgRrmUILGE7Y48,"https://maps.googleapis.com/maps/api/geocode/json?address=Magazine+Road,+Athlone,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.42448,-7.9505465,"Magazine Rd, Athlone, Co. Westmeath, Ireland",,GEOMETRIC_CENTER,Midland,13002,Athlone West Urban,0.19757053765426474,1.0052284853874724
28/12/2014,"Larkfield, Gaybrook, Mullingar",Westmeath,170000.0,No,Second-Hand Dwelling house /Apartment,,ChIJGYGNEUKVXUgRjm6Q72E0Vzw,"https://maps.googleapis.com/maps/api/geocode/json?address=Larkfield,+Gaybrook,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.48419370000001,-7.2851,"L1132, Clonmoyle, Co. Westmeath, Ireland",,GEOMETRIC_CENTER,Midland,13099,Russellstown,2.6950417575221954,5.854471272851122
30/12/2014,"Clonnagapple House, Clonnagapple, Delvin",Westmeath,155770.0,No,Second-Hand Dwelling house /Apartment,,ChIJEx5WLozxXUgRft7LWXxicxo,"https://maps.googleapis.com/maps/api/geocode/json?address=Clonnagapple+House,+Clonnagapple,+Delvin,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.6222596,-7.097604799999999,"Clonnagapple, Cumminstown, Co. Westmeath, Ireland",,APPROXIMATE,Midland,13041,Delvin,1.2014549121879772,19.757272801168586
31/12/2014,"Kilkenny West, Glasson, Athlone",Westmeath,80000.0,No,Second-Hand Dwelling house /Apartment,,ChIJC1tbzWc1XEgR0hxRu6fHACY,"https://maps.googleapis.com/maps/api/geocode/json?address=Kilkenny+West,+Glasson,+Athlone,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.4913991,-7.828398900000002,"Kilkenny West, Co. Westmeath, Ireland",,APPROXIMATE,Midland,13004,Auburn,1.471976052674365,10.074533753382084
31/12/2014,"Killinure, Glasson, Westmeath",Westmeath,205000.0,No,Second-Hand Dwelling house /Apartment,,ChIJq5SwzR02XEgRoD_mN6nHABg,"https://maps.googleapis.com/maps/api/geocode/json?address=Killinure,+Glasson,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.47383929999999,-7.910502799999999,"Killinure, Killinure Point, Co. Westmeath, Ireland",,APPROXIMATE,Midland,13011,Killinure,0.9970316568964624,5.452388715049152
05/01/2015,"32 Annsfield Woods, Baylough, Athlone",Westmeath,120000.0,No,Second-Hand Dwelling house /Apartment,,ChIJzZBwoPdIXEgRdxCuzK8tEjE,"https://maps.googleapis.com/maps/api/geocode/json?address=32+Annsfield+Woods,+Baylough,+Athlone,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.4255928,-7.962703299999998,"32 Annsfield Woods, Bogganfin, Athlone, Co. Westmeath, N37 DA33, Ireland",N37 DA33,ROOFTOP,Midland,13002,Athlone West Urban,0.14212144053838335,1.7781334455085511
05/01/2015,"97 Jolly Mariner, Coosan Rd, Athlone",Westmeath,145000.0,No,Second-Hand Dwelling house /Apartment,,ChIJFWBnK6tJXEgR0Kk6YsRWopQ,"https://maps.googleapis.com/maps/api/geocode/json?address=97+Jolly+Mariner,+Coosan+Rd,+Athlone,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.43230459999999,-7.948025899999997,"Jolly Mariner, Coosan Rd, Athlone, Co. Westmeath, Ireland",,ROOFTOP,Midland,13003,Athlone East Rural,0.5335027033332874,0.993315019579194
06/01/2015,"1 Derravaragh Mews, Coole Road, Castlepollard",Westmeath,64000.0,No,Second-Hand Dwelling house /Apartment,,ChIJywfXOproXUgRIVdqcPtXA0w,"https://maps.googleapis.com/maps/api/geocode/json?address=1+Derravaragh+Mews,+Coole+Road,+Castlepollard,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.67934899999999,-7.300885000000001,"1 Derravaragh Ct, Townparks, Castlepollard, Co. Westmeath, N91 W0H7, Ireland",N91 W0H7,ROOFTOP,Midland,13050,Kinturk,0.14426350189041498,17.630108597945945
07/01/2015,"28 Church View, Bastion Court, Athlone",Westmeath,95154.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Ei0yOCBDaHVyY2ggU3QsIEF0aGxvbmUsIENvLiBXZXN0bWVhdGgsIElyZWxhbmQiGhIYChQKEgkz8tbwA0lcSBHxzBEIGzi2mxAc,"https://maps.googleapis.com/maps/api/geocode/json?address=28+Church+View,+Bastion+Court,+Athlone,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.4234593,-7.938706099999999,"28 Church St, Loughanaskin, Athlone, Co. Westmeath, Ireland",,RANGE_INTERPOLATED,Midland,13001,Athlone East Urban,0.06791733742021018,0.40196154228513387
07/01/2015,"33 Tower View, Mullingar",Westmeath,108000.0,No,Second-Hand Dwelling house /Apartment,,ChIJRX2mnLnqXUgRAf2U-S2Xhu0,"https://maps.googleapis.com/maps/api/geocode/json?address=33+Tower+View,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.52648569999999,-7.3157607,"33 Tower View, Petitswood, Mullingar, Co. Westmeath, N91 E9D3, Ireland",N91 E9D3,ROOFTOP,Midland,13089,Mullingar Rural,0.22320014606134564,2.020883822019146
07/01/2015,"Main St, Clonmellon, Westmeath",Westmeath,60000.0,No,Second-Hand Dwelling house /Apartment,,ChIJwUkFyKvcXUgRd83E78nrdRk,"https://maps.googleapis.com/maps/api/geocode/json?address=Main+St,+Clonmellon,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.6806823,-7.4914985,"Burgesland, Street, Co. Westmeath, Ireland",,APPROXIMATE,Midland,13033,Street,0.29918017890244314,19.98734395645637
08/01/2015,"Apartment 38, The Village Green",Westmeath,48000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJpW5NRcW7XUgRipDgqNvnBeg,"https://maps.googleapis.com/maps/api/geocode/json?address=Apartment+38,+The+Village+Green,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.405635,-7.4628672000000025,"The Village, Ballynagore, Co. Westmeath, Ireland",,APPROXIMATE,Midland,13057,Ballynagore,0.14842691447923162,15.139567149952018
09/01/2015,"56 Silver Quay, Athlone",Westmeath,280000.0,No,Second-Hand Dwelling house /Apartment,,ChIJB8r4dgFJXEgRhldDVnqPujY,"https://maps.googleapis.com/maps/api/geocode/json?address=56+Silver+Quay,+Athlone,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.42510060000001,-7.942176299999999,"Apartment 73, Silverquay, Northgate St, Athlone, Co. Westmeath, Ireland",,ROOFTOP,Midland,13001,Athlone East Urban,0.10937514593509204,0.4615956074073318
09/01/2015,"Clonmoyle, Mullingar, Westmeath",Westmeath,350000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ3b2yJeC_XUgRfHnpr1A3r0s,"https://maps.googleapis.com/maps/api/geocode/json?address=Clonmoyle,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.49255729999999,-7.329722200000001,"Clonmoyle House, Tullanisky, Mullingar, Co. Westmeath, Ireland",,ROOFTOP,Midland,13058,Belvidere,1.1400614490631549,3.49796353795397
09/01/2015,"Knockahaw, Sundays Well, Mullingar",Westmeath,170000.0,No,Second-Hand Dwelling house /Apartment,,ChIJMweY1qfqXUgRW3ZJBfTM-LI,"https://maps.googleapis.com/maps/api/geocode/json?address=Knockahaw,+Sundays+Well,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.52329289999999,-7.3341566999999985,"Knockahaw, Sundays Well Rd, Bellview, Mullingar, Co. Westmeath, Ireland",,ROOFTOP,Midland,13091,Mullingar South Urban,0.38655546335858587,0.7633575564000605
12/01/2015,"Apt 54, Silverquay, Northgate St",Westmeath,157000.0,No,Second-Hand Dwelling house /Apartment,,ChIJB8r4dgFJXEgRhldDVnqPujY,"https://maps.googleapis.com/maps/api/geocode/json?address=Apt+54,+Silverquay,+Northgate+St,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.42510060000001,-7.942176299999999,"Apartment 73, Silverquay, Northgate St, Athlone, Co. Westmeath, Ireland",,ROOFTOP,Midland,13001,Athlone East Urban,0.10937514593509204,0.4615956074073318
13/01/2015,"102 Sarsfield Sq, Athlone, Westmeath",Westmeath,30000.0,No,Second-Hand Dwelling house /Apartment,,ChIJdahc2ghJXEgREJqgzj6YZ2M,"https://maps.googleapis.com/maps/api/geocode/json?address=102+Sarsfield+Sq,+Athlone,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.42590970000001,-7.928779799999999,"102 Sarsfield Square, Curragh (Mechum), Athlone, Co. Westmeath, N37 WN80, Ireland",N37 WN80,ROOFTOP,Midland,13001,Athlone East Urban,0.1568041526975679,0.4325599632221464
13/01/2015,"72 Coill Rua, Mullingar",Westmeath,187500.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,ChIJb-RZy8SxYEgRUjJUu6fHACY,"https://maps.googleapis.com/maps/api/geocode/json?address=72+Coill+Rua,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",54.0160961,-6.757821499999999,"Killarue, Co. Monaghan, Ireland",,APPROXIMATE,Border,34006,Bocks,42.70058158266838,67.0891365283813
13/01/2015,"Apt 2 Inish House, Irishtown, Athlone",Westmeath,79000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ171EcAVJXEgRgQ6MPsyujbk,"https://maps.googleapis.com/maps/api/geocode/json?address=Apt+2+Inish+House,+Irishtown,+Athlone,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.421661500000006,-7.9315804000000005,"Apartment 28, Inish House, Golden Island, Loughanaskin, Athlone, Co. Westmeath, Ireland",,ROOFTOP,Midland,13001,Athlone East Urban,0.07933515001243657,0.588989580899967
13/01/2015,"Kirk View House, Dublin Road, Castlepollard",Westmeath,189600.0,No,Second-Hand Dwelling house /Apartment,,ChIJo-r0KG9JXEgRpWFHqpE7DvM,"https://maps.googleapis.com/maps/api/geocode/json?address=Kirk+View+House,+Dublin+Road,+Castlepollard,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.4159628,-7.900787299999997,"Dublin Rd, Athlone, Co. Westmeath, Ireland",,GEOMETRIC_CENTER,Midland,13003,Athlone East Rural,0.12459984349101574,2.5703570244999074
14/01/2015,"Apt 1, 2 Strand St, Athlone",Westmeath,85000.0,No,Second-Hand Dwelling house /Apartment,,EjkxLCAyIFN0cmFuZCBTdCwgQXRobG9uZSwgQ28uIFdlc3RtZWF0aCwgTjM3IEs3SzgsIElyZWxhbmQiHRobChYKFAoSCUNOhZQDSVxIEZ4XvW9NkyBoEgEx,"https://maps.googleapis.com/maps/api/geocode/json?address=Apt+1,+2+Strand+St,+Athlone,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.42345479999999,-7.940124000000001,"1, 2 Strand St, Loughanaskin, Athlone, Co. Westmeath, N37 K7K8, Ireland",N37 K7K8,ROOFTOP,Midland,13001,Athlone East Urban,0.05350612176048677,0.4612812343701154
15/01/2015,"171 Belvedere Hills, Mullingar, Westmeath",Westmeath,130000.0,No,Second-Hand Dwelling house /Apartment,,ChIJbwGWGgDAXUgRJ_-dbQ3vIjM,"https://maps.googleapis.com/maps/api/geocode/json?address=171+Belvedere+Hills,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.5128443,-7.3353854000000025,"171 Belvedere Hills, Ballinderry, Mullingar, Co. Westmeath, N91 X6P5, Ireland",N91 X6P5,ROOFTOP,Midland,13089,Mullingar Rural,0.5621131336755409,1.2763518466895951
15/01/2015,"65 Harbour Court, Mullingar, Westmeath",Westmeath,36000.0,No,Second-Hand Dwelling house /Apartment,,EjA2NSBIYXJib3VyIFN0LCBNdWxsaW5nYXIsIENvLiBXZXN0bWVhdGgsIElyZWxhbmQiGhIYChQKEgmd6hGMHsBdSBES5c3DVxCDZhBB,"https://maps.googleapis.com/maps/api/geocode/json?address=65+Harbour+Court,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.5286943,-7.3425921,"65 Harbour St, Commons, Mullingar, Co. Westmeath, Ireland",,RANGE_INTERPOLATED,Midland,13090,Mullingar North Urban,0.24401567549302705,0.6568619907343015
16/01/2015,"14 Church Lane, Dublin Rd, Moate",Westmeath,58000.0,No,Second-Hand Dwelling house /Apartment,,EjMxNCBDaHVyY2ggTG4sIFBlbWJyb2tlIC0gUmF0aG1pbmVzLCBEdWJsaW4sIElyZWxhbmQiGhIYChQKEgmHdaRxAgxnSBEB8eXF79BHJBAO,"https://maps.googleapis.com/maps/api/geocode/json?address=14+Church+Lane,+Dublin+Rd,+Moate,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.3198498,-6.2630782,"14 Church Ln, Pembroke - Rathmines, Dublin, Ireland",,RANGE_INTERPOLATED,Dublin,02140,Rathmines West C,56.28483566526777,75.2205399239408
16/01/2015,"15 Woodville Heath, Woodville, Athlone",Westmeath,160000.0,No,Second-Hand Dwelling house /Apartment,,EjMxNSBXb29kdmlsbGUgSGVhdGgsIEF0aGxvbmUsIENvLiBXZXN0bWVhdGgsIElyZWxhbmQiGhIYChQKEglBm_s3gklcSBEmC6Y7r03wCxAP,"https://maps.googleapis.com/maps/api/geocode/json?address=15+Woodville+Heath,+Woodville,+Athlone,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.4345389,-7.899961,"15 Woodville Heath, Blyry Lower, Athlone, Co. Westmeath, Ireland",,RANGE_INTERPOLATED,Midland,13014,Moydrum,0.09405714098192684,2.490092388540043
16/01/2015,"2 Churchfields, Coosan, Athlone",Westmeath,330000.0,No,Second-Hand Dwelling house /Apartment,,ChIJ9_i9OaRJXEgR6XhgbTsTERY,"https://maps.googleapis.com/maps/api/geocode/json?address=2+Churchfields,+Coosan,+Athlone,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.43699640000001,-7.930312400000001,"2 Churchfields, Coosan, Athlone, Co. Westmeath, N37 CX30, Ireland",N37 CX30,ROOFTOP,Midland,13003,Athlone East Rural,0.3663515813428431,1.1494578970388447
16/01/2015,"Apt 47 Ushnagh Court, Lynn Road, Mullingar",Westmeath,69000.0,No,Second-Hand Dwelling house /Apartment,,ChIJZR_AzgPAXUgRUh_FaJyObFk,"https://maps.googleapis.com/maps/api/geocode/json?address=Apt+47+Ushnagh+Court,+Lynn+Road,+Mullingar,+Westmeath,+Ireland&key=AIzaSyA1vJtESoYOSSuM_yTI1j1jpPGpxx_VGyk",53.5181566,-7.340169200000001,"Ushnagh Court, Lynn Rd, Ballinderry, Mullingar, Co. Westmeath, Ireland",,ROOFTOP,Midland,13091,Mullingar South Urban,0.3414189744320536,0.6100088917610189
